order_date,product_line,order_amount,marketing_spend
2026-07-05,Product A,154.38,22.09
2026-07-05,Product A,174.77,21.54
2026-07-05,Product A,156.71,30.91
2026-07-05,Product A,169.48,24.99
2026-07-05,Product A,150.13,17.42
2026-07-05,Product B,144.89,19.92
2026-07-05,Product B,189.5,23.14
2026-07-05,Product B,151.9,20.34
2026-07-05,Product B,161.25,29.76
2026-07-05,Product B,172.6,35.09
2026-07-05,Product C,130.91,36.53
2026-07-05,Product C,139.1,23.82
2026-07-05,Product C,166.38,52.35
2026-07-05,Product C,137.62,30.59
2026-07-05,Product C,121.23,24.08
2026-07-05,Product C,115.72,10.0
2026-07-05,Product D,114.58,25.15
2026-07-05,Product D,90.62,23.88
2026-07-06,Product A,139.92,27.36
2026-07-06,Product A,193.32,36.12
2026-07-06,Product A,164.96,49.56
2026-07-06,Product B,121.72,13.74
2026-07-06,Product B,138.94,31.28
2026-07-06,Product B,150.13,23.87
2026-07-06,Product B,175.19,13.92
2026-07-06,Product B,116.49,10.0
2026-07-06,Product B,171.58,28.39
2026-07-06,Product C,129.02,30.49
2026-07-06,Product C,127.43,41.51
2026-07-06,Product C,84.26,17.99
2026-07-06,Product D,86.25,14.7
2026-07-07,Product A,188.39,34.31
2026-07-07,Product A,184.79,35.62
2026-07-07,Product A,137.43,25.61
2026-07-07,Product A,198.97,35.2
2026-07-07,Product A,141.18,21.33
2026-07-07,Product A,182.25,45.35
2026-07-07,Product A,126.96,24.47
2026-07-07,Product A,149.49,29.48
2026-07-07,Product A,182.93,29.23
2026-07-07,Product A,183.9,40.38
2026-07-07,Product B,157.4,21.23
2026-07-07,Product B,166.68,44.68
2026-07-07,Product B,142.33,24.95
2026-07-07,Product B,121.57,14.91
2026-07-07,Product B,121.36,21.68
2026-07-07,Product C,113.87,26.5
2026-07-07,Product C,83.65,23.64
2026-07-07,Product C,113.43,26.69
2026-07-07,Product C,78.86,10.0
2026-07-07,Product C,111.42,35.52
2026-07-07,Product C,131.6,29.99
2026-07-07,Product C,99.67,13.08
2026-07-07,Product C,126.09,33.35
2026-07-07,Product D,99.64,33.68
2026-07-07,Product D,72.09,22.6
2026-07-07,Product D,126.7,22.36
2026-07-07,Product D,105.27,35.8
2026-07-08,Product A,163.34,36.66
2026-07-08,Product A,176.84,30.51
2026-07-08,Product A,166.25,30.6
2026-07-08,Product A,187.66,36.17
2026-07-08,Product A,160.69,37.23
2026-07-08,Product A,184.47,34.44
2026-07-08,Product A,172.02,33.24
2026-07-08,Product B,126.0,17.8
2026-07-08,Product B,131.78,37.08
2026-07-08,Product B,140.83,19.56
2026-07-08,Product B,99.01,10.0
2026-07-08,Product B,156.61,30.81
2026-07-08,Product B,130.67,17.45
2026-07-08,Product B,185.92,53.18
2026-07-08,Product B,170.29,41.42
2026-07-08,Product B,183.97,48.99
2026-07-08,Product C,117.11,10.0
2026-07-08,Product C,88.47,14.48
2026-07-08,Product C,93.69,29.11
2026-07-08,Product C,120.15,31.05
2026-07-08,Product C,130.29,27.01
2026-07-08,Product D,100.68,23.68
2026-07-08,Product D,99.29,23.02
2026-07-08,Product D,80.65,22.48
2026-07-08,Product D,79.87,10.0
2026-07-08,Product D,109.84,31.66
2026-07-08,Product D,108.34,22.18
2026-07-08,Product D,52.33,23.37
2026-07-08,Product D,51.99,16.13
2026-07-09,Product A,192.4,44.05
2026-07-09,Product A,176.78,26.4
2026-07-09,Product A,173.24,26.74
2026-07-09,Product A,225.47,34.07
2026-07-09,Product A,180.63,18.7
2026-07-09,Product A,172.92,27.1
2026-07-09,Product A,184.87,37.04
2026-07-09,Product A,201.17,44.9
2026-07-09,Product A,168.54,21.1
2026-07-09,Product A,151.8,28.23
2026-07-09,Product A,173.47,31.55
2026-07-09,Product A,158.23,38.4
2026-07-09,Product A,137.6,18.67
2026-07-09,Product B,137.62,26.46
2026-07-09,Product B,150.52,16.54
2026-07-09,Product B,134.79,25.75
2026-07-09,Product B,173.21,39.7
2026-07-09,Product B,191.1,36.37
2026-07-09,Product C,145.28,36.82
2026-07-09,Product C,112.15,40.42
2026-07-09,Product C,110.32,10.0
2026-07-09,Product C,129.96,14.36
2026-07-09,Product C,101.71,27.36
2026-07-09,Product C,109.86,28.81
2026-07-09,Product C,94.52,27.66
2026-07-09,Product C,82.8,28.77
2026-07-09,Product C,109.54,36.35
2026-07-09,Product D,112.4,34.03
2026-07-09,Product D,112.83,18.26
2026-07-09,Product D,111.86,25.35
2026-07-09,Product D,79.39,18.9
2026-07-09,Product D,93.76,31.96
2026-07-10,Product A,198.53,25.5
2026-07-10,Product A,181.15,32.9
2026-07-10,Product A,197.13,42.22
2026-07-10,Product A,171.8,24.91
2026-07-10,Product B,179.0,24.13
2026-07-10,Product B,158.0,24.86
2026-07-10,Product B,202.36,35.56
2026-07-10,Product B,152.83,26.66
2026-07-10,Product B,135.88,30.7
2026-07-10,Product B,119.5,10.0
2026-07-10,Product B,141.7,30.61
2026-07-10,Product B,132.22,23.97
2026-07-10,Product B,118.14,28.59
2026-07-10,Product C,115.43,24.38
2026-07-10,Product C,123.73,40.85
2026-07-10,Product C,140.14,37.43
2026-07-10,Product C,110.02,17.02
2026-07-10,Product C,128.57,38.24
2026-07-10,Product C,157.91,15.12
2026-07-10,Product C,173.82,41.58
2026-07-10,Product C,140.0,16.88
2026-07-10,Product C,114.79,31.84
2026-07-10,Product C,94.16,10.0
2026-07-10,Product C,127.38,27.63
2026-07-10,Product C,151.71,32.1
2026-07-10,Product D,79.41,25.03
2026-07-10,Product D,83.52,18.51
2026-07-11,Product A,176.8,22.1
2026-07-11,Product A,187.16,38.59
2026-07-11,Product A,162.18,31.07
2026-07-11,Product A,132.24,23.92
2026-07-11,Product A,167.07,38.48
2026-07-11,Product A,165.63,35.11
2026-07-11,Product A,161.39,10.0
2026-07-11,Product A,165.04,29.63
2026-07-11,Product A,173.32,30.79
2026-07-11,Product B,101.07,16.33
2026-07-11,Product B,128.61,30.5
2026-07-11,Product C,129.38,32.5
2026-07-11,Product C,111.01,16.36
2026-07-11,Product C,134.36,14.29
2026-07-11,Product C,138.31,27.29
2026-07-11,Product D,91.74,39.36
2026-07-11,Product D,66.02,23.19
2026-07-11,Product D,107.5,35.97
2026-07-11,Product D,108.84,23.97
2026-07-11,Product D,117.44,27.67
2026-07-12,Product A,150.68,22.82
2026-07-12,Product A,148.71,29.35
2026-07-12,Product A,153.45,15.79
2026-07-12,Product A,145.56,20.18
2026-07-12,Product A,159.43,29.11
2026-07-12,Product B,111.03,15.07
2026-07-12,Product B,138.48,24.87
2026-07-12,Product B,145.79,28.54
2026-07-12,Product B,142.48,35.2
2026-07-12,Product B,182.21,22.03
2026-07-12,Product B,145.99,31.2
2026-07-12,Product B,157.88,23.58
2026-07-12,Product B,150.61,12.94
2026-07-12,Product C,121.67,21.71
2026-07-12,Product C,115.37,34.83
2026-07-12,Product C,110.66,24.52
2026-07-12,Product C,107.75,31.87
2026-07-12,Product C,121.71,20.66
2026-07-12,Product D,70.74,13.41
2026-07-12,Product D,94.32,20.6
2026-07-12,Product D,103.38,19.99
2026-07-12,Product D,74.86,24.08
2026-07-12,Product D,70.28,10.0
2026-07-12,Product D,70.14,20.33
2026-07-12,Product D,97.34,28.48
2026-07-13,Product A,211.49,30.42
2026-07-13,Product A,135.24,22.57
2026-07-13,Product A,187.71,17.07
2026-07-13,Product A,149.62,18.91
2026-07-13,Product A,177.84,32.05
2026-07-13,Product A,152.95,27.44
2026-07-13,Product A,144.81,21.21
2026-07-13,Product A,142.17,22.97
2026-07-13,Product A,152.39,31.43
2026-07-13,Product A,169.42,26.99
2026-07-13,Product A,208.9,38.58
2026-07-13,Product A,161.9,22.85
2026-07-13,Product A,144.01,23.95
2026-07-13,Product A,176.77,14.74
2026-07-13,Product A,139.99,19.67
2026-07-13,Product A,145.84,25.14
2026-07-13,Product A,174.01,28.6
2026-07-13,Product B,118.63,18.93
2026-07-13,Product B,144.17,26.76
2026-07-13,Product B,152.0,20.07
2026-07-13,Product B,161.8,31.69
2026-07-13,Product B,129.06,12.8
2026-07-13,Product C,137.31,30.88
2026-07-13,Product C,67.29,12.14
2026-07-13,Product C,110.24,33.94
2026-07-13,Product C,100.84,26.69
2026-07-13,Product C,117.64,14.31
2026-07-13,Product D,66.76,10.0
2026-07-13,Product D,126.94,29.14
2026-07-13,Product D,56.86,19.18
2026-07-13,Product D,55.69,10.0
2026-07-13,Product D,96.79,41.46
2026-07-14,Product A,165.19,21.44
2026-07-14,Product A,184.63,39.59
2026-07-14,Product A,127.35,18.48
2026-07-14,Product A,143.3,25.57
2026-07-14,Product A,142.77,13.71
2026-07-14,Product A,194.72,31.78
2026-07-14,Product B,153.6,40.76
2026-07-14,Product B,146.63,22.77
2026-07-14,Product B,187.75,42.56
2026-07-14,Product B,171.07,25.08
2026-07-14,Product B,131.8,10.0
2026-07-14,Product B,166.23,28.88
2026-07-14,Product B,105.38,27.53
2026-07-14,Product B,137.58,21.68
2026-07-14,Product C,93.53,14.81
2026-07-14,Product C,135.58,21.71
2026-07-14,Product C,96.06,30.19
2026-07-14,Product C,133.31,33.2
2026-07-14,Product C,124.0,21.74
2026-07-14,Product D,74.59,22.73
2026-07-14,Product D,58.07,10.21
2026-07-14,Product D,69.87,10.0
2026-07-15,Product A,181.67,35.96
2026-07-15,Product A,170.46,31.86
2026-07-15,Product A,177.95,29.51
2026-07-15,Product A,156.68,32.58
2026-07-15,Product A,176.42,13.34
2026-07-15,Product A,151.83,21.97
2026-07-15,Product A,165.58,37.78
2026-07-15,Product A,240.45,21.21
2026-07-15,Product A,176.7,30.6
2026-07-15,Product B,132.16,45.02
2026-07-15,Product B,152.91,32.09
2026-07-15,Product B,133.83,24.27
2026-07-15,Product B,149.0,10.03
2026-07-15,Product B,129.23,16.09
2026-07-15,Product B,131.79,13.85
2026-07-15,Product B,145.96,35.99
2026-07-15,Product C,121.67,23.34
2026-07-15,Product C,106.15,24.87
2026-07-15,Product C,105.41,16.72
2026-07-15,Product C,84.38,19.08
2026-07-15,Product C,143.47,37.22
2026-07-15,Product C,152.82,28.22
2026-07-15,Product C,138.72,21.7
2026-07-15,Product D,74.85,16.75
2026-07-15,Product D,100.93,22.41
2026-07-15,Product D,84.57,14.68
2026-07-15,Product D,102.59,21.3
2026-07-15,Product D,69.66,10.0
2026-07-16,Product A,152.25,40.2
2026-07-16,Product A,121.72,18.73
2026-07-16,Product A,174.18,40.87
2026-07-16,Product A,161.23,48.7
2026-07-16,Product A,186.7,12.8
2026-07-16,Product A,138.02,25.36
2026-07-16,Product A,144.83,29.0
2026-07-16,Product A,160.02,17.64
2026-07-16,Product A,148.78,32.11
2026-07-16,Product A,125.5,29.7
2026-07-16,Product A,193.64,30.27
2026-07-16,Product A,139.1,28.09
2026-07-16,Product B,177.7,27.16
2026-07-16,Product B,136.86,25.95
2026-07-16,Product B,149.39,27.24
2026-07-16,Product B,150.98,26.98
2026-07-16,Product B,135.84,29.75
2026-07-16,Product B,137.08,29.74
2026-07-16,Product C,121.58,33.29
2026-07-16,Product C,125.56,44.15
2026-07-16,Product C,118.83,19.31
2026-07-16,Product C,107.86,27.5
2026-07-16,Product C,130.69,30.4
2026-07-16,Product C,101.31,31.16
2026-07-16,Product D,105.4,24.28
2026-07-16,Product D,113.53,21.51
2026-07-16,Product D,103.96,33.52
2026-07-16,Product D,113.03,24.62
2026-07-17,Product A,185.44,26.12
2026-07-17,Product A,166.67,18.94
2026-07-17,Product A,139.39,24.35
2026-07-17,Product A,199.88,34.78
2026-07-17,Product A,211.98,34.72
2026-07-17,Product A,170.69,21.09
2026-07-17,Product A,162.36,18.08
2026-07-17,Product A,136.0,13.74
2026-07-17,Product B,157.4,27.16
2026-07-17,Product B,149.97,23.52
2026-07-17,Product B,135.87,31.07
2026-07-17,Product B,102.09,21.18
2026-07-17,Product B,134.51,10.0
2026-07-17,Product B,123.56,20.72
2026-07-17,Product B,147.23,30.95
2026-07-17,Product B,162.78,15.3
2026-07-17,Product B,153.31,31.89
2026-07-17,Product B,149.82,29.49
2026-07-17,Product B,102.48,10.0
2026-07-17,Product B,175.05,27.52
2026-07-17,Product B,193.91,22.74
2026-07-17,Product B,179.4,25.61
2026-07-17,Product C,133.1,24.38
2026-07-17,Product C,137.62,28.15
2026-07-17,Product D,122.8,32.57
2026-07-17,Product D,114.5,25.62
2026-07-18,Product A,176.19,41.1
2026-07-18,Product A,180.51,18.86
2026-07-18,Product A,156.17,21.15
2026-07-18,Product A,153.4,10.0
2026-07-18,Product A,211.59,28.96
2026-07-18,Product A,152.31,10.36
2026-07-18,Product B,134.44,10.0
2026-07-18,Product B,116.59,10.0
2026-07-18,Product B,151.06,33.12
2026-07-18,Product B,177.25,17.05
2026-07-18,Product C,111.14,19.66
2026-07-18,Product C,102.4,27.47
2026-07-18,Product C,154.33,31.1
2026-07-18,Product C,104.11,11.04
2026-07-18,Product C,125.38,37.42
2026-07-18,Product C,148.15,43.62
2026-07-18,Product D,70.58,12.0
2026-07-18,Product D,132.64,20.58
2026-07-19,Product A,222.91,53.44
2026-07-19,Product A,141.91,24.02
2026-07-19,Product A,172.99,32.74
2026-07-19,Product A,198.03,48.38
2026-07-19,Product A,170.82,38.02
2026-07-19,Product A,184.26,31.16
2026-07-19,Product A,132.64,30.7
2026-07-19,Product A,183.31,34.28
2026-07-19,Product B,129.57,29.72
2026-07-19,Product B,163.43,32.32
2026-07-19,Product B,126.66,10.88
2026-07-19,Product B,146.68,32.37
2026-07-19,Product B,167.89,33.22
2026-07-19,Product B,135.09,16.53
2026-07-19,Product B,144.63,24.53
2026-07-19,Product B,169.36,24.95
2026-07-19,Product B,136.27,39.61
2026-07-19,Product B,179.13,23.39
2026-07-19,Product C,133.52,26.16
2026-07-19,Product C,128.23,28.84
2026-07-19,Product C,89.46,23.55
2026-07-19,Product C,122.11,21.15
2026-07-19,Product C,110.65,21.14
2026-07-19,Product C,114.61,39.29
2026-07-19,Product C,165.99,14.71
2026-07-19,Product D,67.77,13.99
2026-07-19,Product D,85.14,27.15
2026-07-19,Product D,121.21,27.96
2026-07-19,Product D,95.71,10.0
2026-07-19,Product D,126.31,24.96
2026-07-19,Product D,91.87,27.98
2026-07-19,Product D,99.35,29.89
2026-07-20,Product A,182.04,13.53
2026-07-20,Product A,184.27,27.79
2026-07-20,Product A,181.21,29.61
2026-07-20,Product A,151.07,25.11
2026-07-20,Product A,160.29,29.71
2026-07-20,Product A,150.51,16.59
2026-07-20,Product A,186.11,40.51
2026-07-20,Product A,182.76,25.88
2026-07-20,Product A,153.72,20.67
2026-07-20,Product A,189.59,25.63
2026-07-20,Product B,147.54,22.1
2026-07-20,Product B,174.97,28.53
2026-07-20,Product B,133.35,31.66
2026-07-20,Product B,136.09,18.5
2026-07-20,Product B,120.2,13.87
2026-07-20,Product B,128.84,26.87
2026-07-20,Product C,153.21,33.16
2026-07-20,Product C,142.15,26.89
2026-07-20,Product C,122.37,19.46
2026-07-20,Product C,102.09,20.66
2026-07-20,Product C,90.77,21.24
2026-07-20,Product C,113.34,26.81
2026-07-20,Product D,89.76,10.0
2026-07-20,Product D,113.02,22.99
2026-07-20,Product D,62.72,10.0
2026-07-20,Product D,90.34,19.97
2026-07-20,Product D,95.52,31.97
2026-07-20,Product D,66.65,13.45
2026-07-20,Product D,75.66,26.69
2026-07-21,Product A,175.94,29.5
2026-07-21,Product A,171.46,39.43
2026-07-21,Product A,192.85,39.96
2026-07-21,Product A,174.55,47.84
2026-07-21,Product A,161.19,14.47
2026-07-21,Product A,164.16,28.37
2026-07-21,Product B,122.12,19.89
2026-07-21,Product B,205.2,50.71
2026-07-21,Product B,165.31,13.33
2026-07-21,Product B,174.31,24.55
2026-07-21,Product B,174.12,23.82
2026-07-21,Product B,155.75,21.36
2026-07-21,Product B,137.01,28.27
2026-07-21,Product B,115.98,38.7
2026-07-21,Product C,123.44,26.72
2026-07-21,Product C,125.56,21.93
2026-07-21,Product C,134.13,20.08
2026-07-21,Product C,110.31,33.3
2026-07-21,Product C,95.11,29.33
2026-07-21,Product C,89.0,10.0
2026-07-21,Product C,87.14,20.11
2026-07-21,Product C,136.05,40.27
2026-07-21,Product C,146.68,39.17
2026-07-21,Product C,101.7,15.65
2026-07-21,Product C,137.33,41.58
2026-07-21,Product C,97.31,31.76
2026-07-21,Product C,77.75,20.22
2026-07-21,Product C,117.72,24.26
2026-07-21,Product D,76.22,20.34
2026-07-22,Product A,155.57,27.27
2026-07-22,Product A,165.25,28.35
2026-07-22,Product A,175.34,25.54
2026-07-22,Product A,169.83,27.68
2026-07-22,Product A,154.53,41.04
2026-07-22,Product A,159.52,10.0
2026-07-22,Product A,209.23,28.8
2026-07-22,Product A,189.8,26.82
2026-07-22,Product A,182.52,30.64
2026-07-22,Product A,192.01,30.93
2026-07-22,Product A,155.58,28.5
2026-07-22,Product A,161.59,12.04
2026-07-22,Product A,156.77,49.6
2026-07-22,Product A,129.93,24.02
2026-07-22,Product A,164.66,42.68
2026-07-22,Product A,145.56,25.56
2026-07-22,Product A,185.1,30.03
2026-07-22,Product A,153.11,25.85
2026-07-22,Product A,163.19,25.24
2026-07-22,Product A,190.48,35.61
2026-07-22,Product B,95.43,30.83
2026-07-22,Product B,137.67,25.42
2026-07-22,Product B,118.05,10.0
2026-07-22,Product B,129.32,27.13
2026-07-22,Product B,133.64,20.03
2026-07-22,Product B,128.62,31.19
2026-07-22,Product C,120.79,25.9
2026-07-22,Product C,130.52,15.83
2026-07-22,Product C,157.42,42.48
2026-07-22,Product C,105.82,23.53
2026-07-22,Product C,107.74,26.1
2026-07-22,Product C,121.35,28.53
2026-07-22,Product C,97.38,17.57
2026-07-22,Product C,145.21,27.68
2026-07-22,Product C,61.84,12.4
2026-07-22,Product C,173.05,44.86
2026-07-22,Product D,56.36,10.0
2026-07-22,Product D,103.76,35.58
2026-07-23,Product A,120.7,10.0
2026-07-23,Product A,162.65,26.62
2026-07-23,Product A,163.11,10.0
2026-07-23,Product A,204.15,23.22
2026-07-23,Product A,152.0,15.75
2026-07-23,Product A,198.58,37.13
2026-07-23,Product A,159.59,22.78
2026-07-23,Product A,173.95,19.6
2026-07-23,Product A,178.38,25.94
2026-07-23,Product A,181.43,34.73
2026-07-23,Product A,156.94,10.26
2026-07-23,Product A,164.57,16.38
2026-07-23,Product A,171.73,27.14
2026-07-23,Product A,157.06,16.34
2026-07-23,Product A,196.11,29.71
2026-07-23,Product B,145.79,38.48
2026-07-23,Product B,183.56,38.44
2026-07-23,Product B,133.04,13.08
2026-07-23,Product B,161.6,38.35
2026-07-23,Product B,100.37,25.75
2026-07-23,Product B,139.39,10.0
2026-07-23,Product B,155.33,33.68
2026-07-23,Product B,137.27,14.88
2026-07-23,Product B,182.67,25.7
2026-07-23,Product C,139.22,42.57
2026-07-23,Product C,102.1,26.63
2026-07-23,Product C,89.94,10.0
2026-07-23,Product D,101.72,29.92
2026-07-23,Product D,111.84,23.25
2026-07-23,Product D,96.67,20.39
2026-07-23,Product D,90.42,17.16
2026-07-24,Product A,182.16,29.01
2026-07-24,Product A,137.65,17.49
2026-07-24,Product A,170.4,34.89
2026-07-24,Product A,137.31,25.46
2026-07-24,Product A,174.86,26.11
2026-07-24,Product A,157.09,20.81
2026-07-24,Product A,173.1,38.44
2026-07-24,Product A,196.35,24.39
2026-07-24,Product A,165.89,10.65
2026-07-24,Product A,172.4,34.09
2026-07-24,Product A,204.56,20.48
2026-07-24,Product B,116.81,20.92
2026-07-24,Product B,118.33,31.12
2026-07-24,Product B,149.55,20.3
2026-07-24,Product B,117.76,23.13
2026-07-24,Product C,118.42,23.33
2026-07-24,Product C,125.27,21.72
2026-07-24,Product C,143.28,40.31
2026-07-24,Product C,98.37,26.98
2026-07-24,Product C,112.16,25.09
2026-07-24,Product C,153.55,28.39
2026-07-24,Product C,140.38,34.54
2026-07-24,Product D,72.0,13.63
2026-07-24,Product D,124.59,32.06
2026-07-24,Product D,63.48,11.78
2026-07-24,Product D,100.14,27.98
2026-07-25,Product A,182.58,33.56
2026-07-25,Product A,144.66,33.34
2026-07-25,Product A,186.65,39.85
2026-07-25,Product A,170.81,28.44
2026-07-25,Product A,165.99,46.45
2026-07-25,Product A,158.07,17.38
2026-07-25,Product A,161.79,23.24
2026-07-25,Product A,197.72,22.76
2026-07-25,Product A,157.65,28.32
2026-07-25,Product A,197.9,39.35
2026-07-25,Product B,149.56,28.2
2026-07-25,Product B,126.15,18.37
2026-07-25,Product B,152.28,22.49
2026-07-25,Product B,112.67,21.51
2026-07-25,Product B,163.39,36.32
2026-07-25,Product B,156.71,33.19
2026-07-25,Product B,166.73,28.98
2026-07-25,Product B,98.38,26.0
2026-07-25,Product B,125.35,12.26
2026-07-25,Product B,120.73,40.4
2026-07-25,Product B,154.69,17.96
2026-07-25,Product B,129.96,22.09
2026-07-25,Product C,121.24,20.6
2026-07-25,Product C,135.16,32.8
2026-07-25,Product C,109.55,29.94
2026-07-25,Product C,133.84,39.06
2026-07-25,Product C,135.62,28.12
2026-07-25,Product D,74.93,21.97
2026-07-25,Product D,132.42,27.11
2026-07-25,Product D,104.65,23.29
2026-07-25,Product D,106.56,24.27
2026-07-25,Product D,83.63,11.16
2026-07-26,Product A,181.12,41.13
2026-07-26,Product A,228.81,42.16
2026-07-26,Product A,155.46,16.86
2026-07-26,Product A,150.09,19.32
2026-07-26,Product A,106.18,12.65
2026-07-26,Product A,185.77,32.18
2026-07-26,Product B,96.54,12.49
2026-07-26,Product B,154.54,26.04
2026-07-26,Product B,149.22,30.85
2026-07-26,Product B,148.4,30.43
2026-07-26,Product C,112.87,26.52
2026-07-26,Product C,128.34,31.75
2026-07-26,Product C,177.36,31.65
2026-07-26,Product C,190.97,31.96
2026-07-26,Product C,128.48,18.71
2026-07-26,Product D,108.79,24.18
2026-07-26,Product D,84.45,15.29
2026-07-26,Product D,103.94,16.35
2026-07-26,Product D,103.26,32.23
2026-07-26,Product D,140.32,42.11
2026-07-27,Product A,154.52,20.21
2026-07-27,Product A,199.22,28.86
2026-07-27,Product A,135.51,14.72
2026-07-27,Product A,188.85,38.19
2026-07-27,Product A,153.22,20.99
2026-07-27,Product A,184.81,41.95
2026-07-27,Product A,168.49,33.08
2026-07-27,Product A,189.22,49.39
2026-07-27,Product A,144.57,19.23
2026-07-27,Product A,158.86,33.63
2026-07-27,Product B,118.26,21.92
2026-07-27,Product B,140.7,32.47
2026-07-27,Product B,144.89,21.08
2026-07-27,Product B,139.57,37.51
2026-07-27,Product B,110.46,13.76
2026-07-27,Product B,145.79,19.69
2026-07-27,Product B,155.79,26.03
2026-07-27,Product C,105.22,27.06
2026-07-27,Product C,146.17,50.95
2026-07-27,Product C,110.58,17.41
2026-07-27,Product C,131.49,43.89
2026-07-27,Product C,153.72,25.54
